"id","timestampUTC","ai_win","moves","autoplay","ai_mode_id"
"16585","1504288166","0","36","0","3"
"16586","1504288286","0","30","0","3"
"16587","1504292175","1","42","0","3"
"16588","1504305320","0","54","0","3"
"16589","1504316618","0","44","0","3"
"16590","1504381573","1","43","0","3"
"16591","1504406818","1","41","0","3"
"16592","1504453849","0","44","0","3"
"16593","1504454392","0","44","0","3"
"16594","1504454573","1","48","1","3"
"16595","1504486975","1","45","0","3"
"16596","1504499051","1","49","0","3"
"16597","1504499370","1","36","0","3"
"16598","1504499856","0","50","0","1"
"16599","1504500059","1","42","0","3"
"16600","1504564406","0","38","0","3"
"16601","1504565658","1","28","0","3"
"16602","1504565819","0","39","0","3"
"16603","1504568139","0","49","0","3"
"16604","1504650841","0","44","0","3"
"16605","1504652601","1","61","0","3"
"16606","1504652696","0","39","0","3"
"16607","1504681458","1","43","0","3"
"16608","1504730207","1","49","0","3"
"16609","1504730927","1","38","0","3"
"16610","1504731068","0","43","0","3"
"16611","1504731293","0","53","0","3"
"16612","1504731595","1","38","0","3"
"16613","1504731838","1","35","0","3"
"16614","1504733641","1","52","0","3"
"16615","1504737415","0","33","0","3"
"16616","1504737560","0","48","0","3"
"16617","1504737723","0","47","0","3"
"16618","1504738349","0","54","0","3"
"16619","1504739057","1","56","0","3"
"16620","1504739189","1","40","0","3"
"16621","1504743647","0","53","0","3"
"16622","1504746973","0","39","0","2"
"16623","1504747312","1","44","0","2"
"16624","1504747436","1","43","0","2"
"16625","1504747701","0","44","0","2"
"16626","1504748633","1","30","0","3"
"16627","1504748760","1","32","0","3"
"16628","1504748917","1","42","0","3"
"16629","1504749135","1","40","0","3"
"16630","1504749378","0","45","0","3"
"16631","1504814808","1","44","0","3"
"16632","1504814982","1","51","0","3"
"16633","1504825111","0","58","0","3"
"16634","1504918188","1","47","0","3"
"16635","1504918404","0","40","0","3"
"16636","1505010119","0","49","0","3"
"16637","1505080434","1","33","1","3"
"16638","1505080945","1","50","0","3"
"16639","1505081092","1","53","0","3"
"16640","1505081304","1","40","0","3"
"16641","1505081569","0","46","0","3"
"16642","1505081692","1","28","0","3"
"16643","1505091568","1","39","0","3"
"16644","1505091716","1","49","0","3"
"16645","1505092786","1","55","0","3"
"16646","1505092893","1","42","0","3"
"16647","1505148815","1","56","0","3"
"16648","1505154629","0","50","0","3"
"16649","1505154891","1","47","0","3"
"16650","1505154996","1","50","0","3"
"16651","1505155140","1","39","0","3"
"16652","1505155580","0","40","0","3"
"16653","1505169408","1","59","0","3"
"16654","1505169556","0","50","0","3"
"16655","1505179602","1","47","0","3"
"16656","1505244936","0","29","0","3"
"16657","1505245189","1","43","0","3"
"16658","1505245360","0","46","0","3"
"16659","1505246518","1","34","0","3"
"16660","1505246604","1","26","0","3"
"16661","1505246744","1","49","0","3"
"16662","1505246874","0","44","0","3"
"16663","1505294727","1","38","0","3"
"16664","1505322425","0","47","0","3"
"16665","1505342760","0","56","0","3"
"16666","1505401689","1","47","0","3"
"16667","1505401876","0","42","0","3"
"16668","1505416792","1","42","0","3"
"16669","1505427968","0","47","0","3"
"16670","1505429795","0","29","0","3"
"16671","1505441350","1","38","0","3"
"16672","1505512278","1","58","0","3"
"16673","1505587768","1","42","0","3"
"16674","1505620313","1","62","0","3"
"16675","1505620582","1","34","0","3"
"16676","1505620752","0","35","0","3"
"16677","1505677009","1","53","0","3"
"16678","1505679328","1","41","0","3"
"16679","1505679474","0","54","0","3"
"16680","1505754089","1","47","1","3"
"16681","1505770428","0","42","0","3"
"16682","1505775301","1","40","0","3"
"16683","1505775434","0","56","0","3"
"16684","1505814127","1","28","0","3"
"16685","1505814329","1","39","0","2"
"16686","1505814733","0","48","0","2"
"16687","1505829105","0","46","0","3"
"16688","1505830579","1","37","0","3"
"16689","1505830786","0","45","0","3"
"16690","1505832141","0","32","0","3"
"16691","1505834410","1","39","0","3"
"16692","1505834547","0","33","0","3"
"16693","1505834673","0","37","0","3"
"16694","1505834839","0","35","0","3"
"16695","1505835090","0","53","0","3"
"16696","1505835319","0","55","0","3"
"16697","1505835506","0","47","0","3"
"16698","1505836925","0","34","0","3"
"16699","1505837016","1","52","0","3"
"16700","1505837228","1","57","0","3"
"16701","1505837352","1","36","0","3"
"16702","1505837476","1","46","0","3"
"16703","1505837619","0","42","0","3"
"16704","1505837900","0","47","0","3"
"16705","1505838806","1","57","0","3"
"16706","1505838933","0","35","0","3"
"16707","1505840474","0","37","0","3"
"16708","1505840537","0","37","0","3"
"16709","1505840585","1","43","0","3"
"16710","1505840692","1","56","0","3"
"16711","1505840749","1","52","0","3"
"16712","1505841308","0","43","0","3"
"16713","1505843133","1","28","0","3"
"16714","1505843284","1","43","0","3"
"16715","1505843437","0","58","0","1"
"16716","1505844229","0","40","0","3"
"16717","1505844647","1","34","1","3"
"16718","1505844825","1","51","0","3"
"16719","1505845393","1","50","0","3"
"16720","1505845571","1","52","0","3"
"16721","1505847003","1","44","0","3"
"16722","1505848827","1","30","0","3"
"16723","1505849914","1","34","0","3"
"16724","1505850085","1","56","0","3"
"16725","1505853693","1","55","0","3"
"16726","1505853828","0","45","0","3"
"16727","1505862333","1","31","0","3"
"16728","1505862473","0","52","0","3"
"16729","1505862932","1","46","0","3"
"16730","1505865036","1","29","0","3"
"16731","1505865556","0","40","0","3"
"16732","1505867823","1","39","1","3"
"16733","1505867881","0","47","0","3"
"16734","1505869411","1","45","0","3"
"16735","1505869691","0","40","0","3"
"16736","1505871064","1","39","0","3"
"16737","1505871292","1","55","0","3"
"16738","1505875432","1","29","0","3"
"16739","1505875684","1","50","0","3"
"16740","1505875853","0","47","0","3"
"16741","1505907176","1","55","0","3"
"16742","1505917109","1","46","0","3"
"16743","1505917238","1","39","0","3"
"16744","1505919834","1","53","0","3"
"16745","1505919964","1","47","0","3"
"16746","1505920086","1","53","0","3"
"16747","1505920504","0","44","0","3"
"16748","1505922570","1","40","0","3"
"16749","1505922680","1","40","0","3"
"16750","1505922769","1","35","1","3"
"16751","1505946811","1","46","0","3"
"16752","1505948505","0","46","0","3"
"16753","1505962185","1","37","0","3"
"16754","1505962913","1","37","0","3"
"16755","1505963040","1","41","0","3"
"16756","1505963154","1","35","0","3"
"16757","1505963226","1","30","0","3"
"16758","1505963375","1","53","0","3"
"16759","1505967082","1","45","0","3"
"16760","1505967315","1","46","0","3"
"16761","1505967501","1","40","0","3"
"16762","1505967679","0","34","0","3"
"16763","1506026023","1","38","0","3"
"16764","1506027143","0","31","0","3"
"16765","1506027395","1","50","0","3"
"16766","1506027556","0","41","0","3"
"16767","1506037918","1","38","0","3"
"16768","1506038078","1","35","0","3"
"16769","1506038274","0","40","0","3"
"16770","1506097419","1","27","0","2"
"16771","1506102129","0","43","0","3"
"16772","1506102578","1","53","0","3"
"16773","1506118155","0","42","0","3"
"16774","1506119837","1","44","0","3"
"16775","1506180440","1","48","0","3"
"16776","1506200517","0","42","0","3"
"16777","1506202621","0","27","0","3"
"16778","1506247882","1","42","1","3"
"16779","1506272661","1","50","1","3"
"16780","1506335565","1","52","1","3"
"16781","1506335765","1","55","1","3"
"16782","1506345821","1","53","1","3"
"16783","1506359469","1","35","0","3"
"16784","1506359615","1","40","0","3"
"16785","1506359816","0","46","0","3"
"16786","1506377137","0","44","0","3"
"16787","1506379338","0","36","0","3"
"16788","1506382527","1","46","0","3"
"16789","1506383078","0","36","0","3"
"16790","1506384030","1","42","0","3"
"16791","1506384989","0","46","0","3"
"16792","1506389019","0","38","0","3"
"16793","1506390192","1","42","0","3"
"16794","1506431636","1","35","0","3"
"16795","1506454095","1","45","0","3"
"16796","1506454256","1","59","0","3"
"16797","1506456437","0","41","0","3"
"16798","1506474632","0","50","0","3"
"16799","1506506780","1","59","0","3"
"16800","1506517526","0","50","0","3"
"16801","1506525224","1","53","0","3"
"16802","1506550269","1","49","0","3"
"16803","1506607546","1","47","0","3"
"16804","1506640570","1","48","0","3"
"16805","1506654290","1","48","0","3"
"16806","1506681699","1","40","0","3"
"16807","1506681847","0","36","0","3"
"16808","1506681975","1","27","0","3"
"16809","1506695863","0","45","0","3"
"16810","1506715328","0","43","0","3"
"16811","1506721179","1","29","0","3"
"16812","1506724182","0","47","0","3"
"16813","1506741405","1","44","0","3"
"16814","1506742591","0","51","0","3"
"16815","1506763115","1","37","0","3"
"16816","1506804646","0","54","0","2"
"16817","1506804758","1","44","0","2"
"16818","1506805099","0","35","0","2"
"16819","1506811814","1","47","0","3"
"16820","1506812118","0","39","0","3"
"16821","1506812675","1","39","0","3"
"16822","1506818680","1","50","0","3"
"16823","1506820610","0","41","0","3"
"16824","1506820770","0","49","0","3"
"16825","1506837260","1","34","0","3"
"16826","1506863285","1","45","0","3"
"16827","1506882612","0","41","0","3"
"16828","1506993800","0","35","0","3"
"16829","1507070534","0","45","0","3"
"16830","1507151575","1","94","1","1"
"16831","1507152872","0","34","0","3"
"16832","1507153730","1","46","0","3"
"16833","1507153813","1","21","0","3"
"16834","1507153942","1","39","0","3"
"16835","1507154239","1","37","0","3"
"16836","1507155182","1","30","0","3"
"16837","1507156284","0","43","0","3"
"16838","1507213193","1","38","0","3"
"16839","1507213419","0","39","0","3"
"16840","1507213579","1","33","0","3"
"16841","1507216937","1","43","0","3"
"16842","1507217143","0","43","0","3"
"16843","1507217391","1","36","0","3"
"16844","1507217867","1","38","0","3"
"16845","1507218021","1","47","0","3"
"16846","1507218209","0","39","0","3"
"16847","1507218369","1","46","0","3"
"16848","1507218488","1","30","0","3"
"16849","1507218642","1","31","0","3"
"16850","1507218827","0","40","0","3"
"16851","1507219089","1","38","0","3"
"16852","1507219282","1","33","0","3"
"16853","1507219471","1","45","0","3"
"16854","1507219998","1","40","0","3"
"16855","1507220155","1","37","0","3"
"16856","1507220282","1","28","0","3"
"16857","1507220433","1","35","0","3"
"16858","1507220586","1","38","0","3"
"16859","1507220767","0","41","0","3"
"16860","1507220955","1","42","0","3"
"16861","1507221184","0","23","0","3"
"16862","1507221472","1","50","0","3"
"16863","1507221652","1","45","0","3"
"16864","1507221797","1","45","0","3"
"16865","1507221978","1","46","0","3"
"16866","1507222169","0","54","0","3"
"16867","1507222324","0","47","0","3"
"16868","1507222467","1","38","0","3"
"16869","1507222686","0","52","0","3"
"16870","1507222800","1","30","0","3"
"16871","1507222898","1","31","0","3"
"16872","1507223020","1","38","0","3"
"16873","1507223171","1","35","0","3"
"16874","1507223329","0","45","0","3"
"16875","1507223463","1","36","0","3"
"16876","1507223683","0","59","0","3"
"16877","1507224331","1","38","0","3"
"16878","1507224486","0","51","0","3"
"16879","1507224625","1","37","0","3"
"16880","1507224757","0","42","0","3"
"16881","1507224956","1","49","0","3"
"16882","1507225070","1","43","0","3"
"16883","1507225215","1","41","0","3"
"16884","1507225382","1","52","0","3"
"16885","1507225505","1","34","0","3"
"16886","1507225658","1","43","0","3"
"16887","1507225814","1","51","0","3"
"16888","1507228256","1","44","0","3"
"16889","1507231573","1","31","0","3"
"16890","1507231707","1","41","0","3"
"16891","1507231879","1","47","0","3"
"16892","1507232060","0","44","0","3"
"16893","1507232228","1","44","0","3"
"16894","1507232363","0","34","0","3"
"16895","1507232497","0","39","0","3"
"16896","1507232638","0","39","0","3"
"16897","1507232765","1","39","0","3"
"16898","1507232915","0","38","0","3"
"16899","1507233049","0","42","0","3"
"16900","1507233243","1","41","0","3"
"16901","1507233450","0","34","0","3"
"16902","1507233580","0","38","0","3"
"16903","1507233736","0","48","0","3"
"16904","1507233921","1","50","0","3"
"16905","1507234079","0","46","0","3"
"16906","1507234187","1","38","0","3"
"16907","1507234292","1","34","0","3"
"16908","1507234455","1","51","0","3"
"16909","1507234621","0","54","0","3"
"16910","1507234762","0","44","0","3"
"16911","1507234779","0","42","0","3"
"16912","1507234894","0","41","0","3"
"16913","1507265015","1","39","1","3"
"16914","1507265189","1","34","0","2"
"16915","1507288654","1","39","0","3"
"16916","1507288810","1","46","0","3"
"16917","1507288981","0","54","0","3"
"16918","1507289171","0","50","0","3"
"16919","1507289323","0","50","0","3"
"16920","1507290111","1","43","0","3"
"16921","1507290204","0","28","0","3"
"16922","1507290339","1","37","0","3"
"16923","1507290450","0","33","0","3"
"16924","1507290572","1","34","0","3"
"16925","1507290702","1","43","0","3"
"16926","1507290853","1","46","0","3"
"16927","1507290984","1","36","0","3"
"16928","1507291137","1","38","0","3"
"16929","1507291279","1","43","0","3"
"16930","1507291403","0","35","0","3"
"16931","1507291534","1","36","0","3"
"16932","1507291646","1","30","0","3"
"16933","1507291779","1","44","0","3"
"16934","1507291877","0","32","0","3"
"16935","1507293328","1","56","0","3"
"16936","1507301844","1","37","0","3"
"16937","1507302034","0","30","0","3"
"16938","1507302321","0","52","0","3"
"16939","1507302630","0","55","0","3"
"16940","1507302771","0","35","0","3"
"16941","1507302895","0","30","0","3"
"16942","1507303051","1","34","0","3"
"16943","1507303220","0","40","0","3"
"16944","1507303374","0","42","0","3"
"16945","1507303798","0","59","0","3"
"16946","1507312337","0","42","0","3"
"16947","1507312720","0","61","0","3"
"16948","1507313191","0","61","0","3"
"16949","1507313402","1","42","0","3"
"16950","1507313521","1","32","0","3"
"16951","1507313704","1","45","0","3"
"16952","1507318107","0","61","0","3"
"16953","1507318424","1","51","0","3"
"16954","1507318683","0","59","0","3"
"16955","1507318891","1","36","0","3"
"16956","1507319026","0","31","0","3"
"16957","1507335262","0","42","0","3"
"16958","1507336526","0","40","0","3"
"16959","1507338396","0","44","0","3"
"16960","1507343669","0","40","0","3"
"16961","1507418876","1","38","0","3"
"16962","1507423522","1","51","0","3"
"16963","1507424250","1","27","0","3"
"16964","1507424413","1","42","0","3"
"16965","1507424538","0","33","0","3"
"16966","1507429620","1","47","0","3"
"16967","1507429772","1","34","0","3"
"16968","1507429960","1","38","0","3"
"16969","1507430082","1","32","0","3"
"16970","1507435338","0","42","0","3"
"16971","1507436034","1","49","0","3"
"16972","1507514439","1","48","0","3"
"16973","1507514659","0","58","0","3"
"16974","1507514822","1","46","0","3"
"16975","1507585983","1","43","0","3"
"16976","1507586145","0","42","0","3"
"16977","1507586278","1","45","0","3"
"16978","1507586428","1","42","0","3"
"16979","1507586582","0","43","0","3"
"16980","1507598404","1","31","0","3"
"16981","1507618929","1","31","0","3"
"16982","1507619087","0","36","0","3"
"16983","1507634629","1","47","0","3"
"16984","1507634827","1","59","0","3"
"16985","1507634931","1","25","0","3"
"16986","1507643060","1","41","0","3"
"16987","1507643187","0","42","0","3"
"16988","1507720866","1","41","1","3"
"16989","1507721030","1","51","1","3"
"16990","1507826098","0","31","0","3"
"16991","1507907509","1","40","1","3"
"16992","1507907662","0","37","0","3"
"16993","1507937046","1","55","0","3"
"16994","1507956988","1","51","0","3"
"16995","1507958821","0","34","0","3"
"16996","1507996339","1","42","0","3"
"16997","1507999662","1","44","0","3"
"16998","1508009659","1","45","0","3"
"16999","1508046437","0","33","0","2"
"17000","1508050896","1","27","0","3"
"17001","1508051098","1","43","0","3"
"17002","1508051229","1","43","0","3"
"17003","1508051402","1","59","0","3"
"17004","1508058472","0","47","0","1"
"17005","1508058759","0","95","0","1"
"17006","1508059022","1","97","0","1"
"17007","1508059237","1","94","0","1"
"17008","1508066740","0","55","0","3"
"17009","1508066887","0","47","0","3"
"17010","1508067042","0","43","0","3"
"17011","1508067183","1","46","0","3"
"17012","1508067341","0","39","0","3"
"17013","1508067534","0","61","0","3"
"17014","1508067698","0","39","0","3"
"17015","1508090416","1","30","0","3"
"17016","1508172689","1","43","0","3"
"17017","1508172834","0","44","0","3"
"17018","1508172980","0","68","0","1"
"17019","1508177578","1","37","0","3"
"17020","1508186080","1","47","0","3"
"17021","1508186260","1","53","0","3"
"17022","1508186409","0","45","0","3"
"17023","1508186566","1","35","0","3"
"17024","1508186696","0","40","0","3"
"17025","1508187706","1","46","0","3"
"17026","1508193114","0","35","0","3"
"17027","1508201886","0","49","0","3"
"17028","1508202952","1","56","0","3"
"17029","1508239524","1","43","0","3"
"17030","1508242985","1","45","0","3"
"17031","1508243734","0","61","0","3"
"17032","1508245695","1","60","0","3"
"17033","1508246082","0","59","0","3"
"17034","1508246361","0","64","0","3"
"17035","1508247152","1","60","0","3"
"17036","1508247369","1","57","0","3"
"17037","1508247612","1","61","0","3"
"17038","1508247967","1","55","0","3"
"17039","1508248143","1","55","0","3"
"17040","1508248363","1","62","0","3"
"17041","1508249083","1","35","0","3"
"17042","1508257070","1","56","0","3"
"17043","1508257304","1","61","0","3"
"17044","1508257586","1","61","0","3"
"17045","1508262319","1","45","1","3"
"17046","1508262629","1","52","1","2"
"17047","1508263552","1","53","0","3"
"17048","1508266404","1","37","0","2"
"17049","1508266527","0","40","0","2"
"17050","1508266725","1","59","0","2"
"17051","1508266863","0","45","0","2"
"17052","1508267016","1","38","0","2"
"17053","1508278431","1","49","0","3"
"17054","1508286736","1","53","0","3"
"17055","1508286907","1","56","0","3"
"17056","1508350394","1","44","0","3"
"17057","1508350558","1","50","0","3"
"17058","1508350680","1","39","0","3"
"17059","1508350788","1","41","0","3"
"17060","1508350941","1","56","0","3"
"17061","1508351054","1","37","0","3"
"17062","1508351170","1","29","0","2"
"17063","1508351239","0","30","0","2"
"17064","1508351346","1","47","0","2"
"17065","1508351430","0","44","0","1"
"17066","1508356540","0","42","0","1"
"17067","1508356789","0","71","0","1"
"17068","1508357865","1","54","1","3"
"17069","1508358156","1","50","0","3"
"17070","1508358294","1","40","0","3"
"17071","1508360278","1","64","0","3"
"17072","1508367500","1","52","0","3"
"17073","1508411464","1","62","0","3"
"17074","1508411694","1","58","0","3"
"17075","1508411899","1","61","0","3"
"17076","1508442832","0","41","0","3"
"17077","1508460574","1","61","0","3"
"17078","1508460784","1","57","0","3"
"17079","1508460960","1","61","0","3"
"17080","1508496677","1","40","0","3"
"17081","1508509881","1","92","0","1"
"17082","1508510008","0","60","0","1"
"17083","1508540117","1","43","0","3"
"17084","1508639922","1","41","0","3"
"17085","1508654122","0","42","0","3"
"17086","1508683850","1","39","1","3"
"17087","1508683954","0","35","0","3"
"17088","1508690020","1","37","0","3"
"17089","1508690080","1","45","0","3"
"17090","1508690092","1","36","0","3"
"17091","1508690192","1","32","0","3"
"17092","1508690308","0","35","0","3"
"17093","1508702878","0","50","0","3"
"17094","1508703795","0","29","0","3"
"17095","1508703928","0","36","0","3"
"17096","1508769879","1","60","0","3"
"17097","1508770316","1","55","0","3"
"17098","1508770630","1","63","0","3"
"17099","1508772593","0","36","0","3"
"17100","1508773148","1","46","1","3"
"17101","1508781106","1","43","0","3"
"17102","1508803305","0","41","0","3"
"17103","1508804288","1","45","0","3"
"17104","1508804389","0","26","0","3"
"17105","1508854738","0","54","0","3"
"17106","1508854931","1","60","0","3"
"17107","1508870355","1","43","0","3"
"17108","1508870463","1","25","0","3"
"17109","1508870592","0","35","0","3"
"17110","1508870785","0","52","0","3"
"17111","1508870913","1","36","0","3"
"17112","1508877291","0","39","0","3"
"17113","1508889967","1","40","0","3"
"17114","1508911074","0","48","0","3"
"17115","1508911361","0","46","0","3"
"17116","1508911604","0","46","0","2"
"17117","1508930228","1","43","0","3"
"17118","1508933315","0","34","0","3"
"17119","1508942655","0","31","0","3"
"17120","1508942985","0","38","0","3"
"17121","1508943412","0","58","0","3"
"17122","1508948373","1","38","0","3"
"17123","1508948737","1","41","0","3"
"17124","1508948892","1","42","0","3"
"17125","1508952028","0","40","0","3"
"17126","1508953070","1","37","0","3"
"17127","1508953402","1","51","0","3"
"17128","1508953651","0","44","0","3"
"17129","1508954292","1","34","0","3"
"17130","1508954459","1","47","0","3"
"17131","1508954696","0","51","0","3"
"17132","1508955926","1","41","0","3"
"17133","1508956120","1","62","0","3"
"17134","1508956262","1","48","0","3"
"17135","1508956435","0","50","0","3"
"17136","1508957981","1","28","0","3"
"17137","1508994282","1","47","0","3"
"17138","1508994445","0","44","0","3"
"17139","1508994563","1","32","0","3"
"17140","1509044070","0","42","0","2"
"17141","1509079876","1","34","0","3"
"17142","1509107130","1","62","0","3"
"17143","1509113308","0","46","0","3"
"17144","1509113478","0","41","0","3"
"17145","1509113721","0","49","0","3"
"17146","1509113963","0","47","0","3"
"17147","1509114122","0","38","0","3"
"17148","1509114257","0","33","0","3"
"17149","1509114459","0","49","0","3"
"17150","1509114649","0","56","0","3"
"17151","1509114852","0","56","0","3"
"17152","1509115063","0","57","0","3"
"17153","1509115261","0","56","0","3"
"17154","1509115462","0","52","0","3"
"17155","1509115657","0","56","0","3"
"17156","1509115916","0","54","0","3"
"17157","1509116109","1","48","0","3"
"17158","1509130840","1","38","0","3"
"17159","1509132812","1","56","0","3"
"17160","1509132953","0","48","0","3"
"17161","1509133120","1","56","0","3"
"17162","1509133246","1","42","0","3"
"17163","1509133380","0","53","0","3"
"17164","1509133614","0","45","0","3"
"17165","1509133766","0","52","0","3"
"17166","1509133918","0","56","0","3"
"17167","1509134075","0","57","0","3"
"17168","1509144515","1","48","0","3"
"17169","1509144639","1","40","0","3"
"17170","1509144778","0","47","0","3"
"17171","1509229255","1","54","0","3"
"17172","1509229372","1","25","0","3"
"17173","1509229537","0","49","0","3"
"17174","1509229662","1","34","0","3"
"17175","1509314291","0","60","0","3"
"17176","1509348797","1","35","0","3"
"17177","1509365492","0","56","0","3"
"17178","1509365637","0","45","0","3"
"17179","1509365813","0","60","0","3"
"17180","1509368686","0","36","0","3"
"17181","1509403975","0","34","0","3"
"17182","1509420745","1","47","0","3"
"17183","1509420915","1","28","0","3"
"17184","1509421089","0","39","0","3"
"17185","1509421263","0","46","0","3"
"17186","1509421430","1","31","0","3"
"17187","1509421585","0","40","0","3"
"17188","1509455310","0","47","0","3"
"17189","1509455463","0","47","0","3"
"17190","1509455619","0","41","0","3"
"17191","1509455782","0","49","0","3"
"17192","1509455995","0","49","0","3"
"17193","1509456159","1","54","0","3"
"17194","1509542222","1","40","0","3"
"17195","1509542405","1","51","0","3"
"17196","1509546314","0","45","0","3"
"17197","1509546513","1","42","0","3"
"17198","1509546663","0","34","0","3"
"17199","1509577278","0","29","0","3"
"17200","1509626395","1","34","0","3"
"17201","1509627976","1","39","0","3"
"17202","1509631108","1","59","1","3"
"17203","1509633019","0","45","0","3"
"17204","1509659384","1","24","1","3"
"17205","1509709740","1","46","1","2"
"17206","1509715911","0","55","0","3"
"17207","1509722099","0","26","0","3"
"17208","1509722307","0","54","0","3"
"17209","1509722448","0","34","0","3"
"17210","1509722590","0","35","0","3"
"17211","1509722734","0","45","0","3"
"17212","1509722923","0","61","0","3"
"17213","1509723109","1","56","0","3"
"17214","1509805893","1","43","1","3"
"17215","1509991427","1","39","0","3"
"17216","1510031279","1","42","0","3"
"17217","1510031403","1","36","0","3"
"17218","1510031536","1","34","0","3"
"17219","1510031664","1","34","0","3"
"17220","1510031815","1","36","0","3"
"17221","1510050302","1","45","0","3"
"17222","1510050457","0","54","0","3"
"17223","1510158734","0","51","0","3"
"17224","1510175094","0","58","0","3"
"17225","1510177463","1","43","0","3"
"17226","1510178730","1","39","0","3"
"17227","1510191033","1","47","0","3"
"17228","1510191394","0","41","0","3"
"17229","1510191806","0","47","0","3"
"17230","1510191933","1","42","0","3"
"17231","1510192099","1","42","0","3"
"17232","1510192295","1","37","0","3"
"17233","1510192691","1","36","0","3"
"17234","1510192814","1","38","0","3"
"17235","1510196175","0","38","0","3"
"17236","1510196360","1","40","0","3"
"17237","1510250645","0","45","0","3"
"17238","1510260530","0","51","0","3"
"17239","1510344921","1","44","0","3"
"17240","1510345044","1","37","0","3"
"17241","1510345162","1","42","0","3"
"17242","1510444770","1","43","0","3"
"17243","1510445030","1","39","0","3"
"17244","1510468785","0","54","0","3"
"17245","1510468896","1","37","0","3"
"17246","1510469009","1","38","0","3"
"17247","1510486426","1","43","0","3"
"17248","1510491723","1","41","0","3"
"17249","1510497048","1","42","0","3"
"17250","1510497982","1","35","0","3"
"17251","1510498147","0","40","0","3"
"17252","1510633343","1","38","0","3"
"17253","1510633576","0","42","0","3"
"17254","1510663391","1","51","0","3"
"17255","1510663659","0","48","0","3"
"17256","1510668621","0","50","0","3"
"17257","1510668801","1","42","0","3"
"17258","1510688186","0","53","0","3"
"17259","1510697711","0","35","0","3"
"17260","1510698088","1","45","0","3"
"17261","1510699328","0","46","0","3"
"17262","1510709019","1","44","0","3"
"17263","1510709167","1","48","0","3"
"17264","1510753550","0","35","0","3"
"17265","1510771715","0","35","0","3"
"17266","1510774080","1","38","0","3"
"17267","1510794931","0","44","0","3"
"17268","1510842754","1","39","0","3"
"17269","1510869537","1","32","0","3"
"17270","1510869683","0","31","0","3"
"17271","1510882092","1","41","0","3"
"17272","1510882277","1","45","0","3"
"17273","1510886578","1","44","0","3"
"17274","1510886964","0","37","0","3"
"17275","1510887300","0","48","0","3"
"17276","1510887553","1","45","0","3"
"17277","1510891221","0","49","0","3"
"17278","1510891499","1","36","0","3"
"17279","1510895942","1","40","0","3"
"17280","1510896893","1","58","0","3"
"17281","1510901473","1","53","0","3"
"17282","1510901766","1","33","0","3"
"17283","1510902662","1","31","0","3"
"17284","1510903215","1","38","0","3"
"17285","1510903540","1","47","0","3"
"17286","1510917284","1","42","0","3"
"17287","1510917507","1","41","0","3"
"17288","1510919032","0","37","0","3"
"17289","1510919236","1","46","0","3"
"17290","1510919389","1","36","0","3"
"17291","1510925702","0","41","0","3"
"17292","1511036993","0","44","0","3"
"17293","1511104165","1","56","0","3"
"17294","1511125379","1","45","0","3"
"17295","1511125487","1","28","0","3"
"17296","1511125613","0","39","0","3"
"17297","1511140961","1","38","0","3"
"17298","1511141090","1","32","0","3"
"17299","1511215491","1","48","0","3"
"17300","1511225588","1","47","0","3"
"17301","1511225716","1","35","0","3"
"17302","1511244632","1","50","0","3"
"17303","1511244754","1","45","0","3"
"17304","1511252496","0","38","0","3"
"17305","1511277541","1","36","0","3"
"17306","1511277753","1","42","0","3"
"17307","1511292987","0","51","0","3"
"17308","1511293167","0","66","0","3"
"17309","1511293481","1","42","0","3"
"17310","1511297885","1","47","0","3"
"17311","1511298081","0","36","0","3"
"17312","1511303066","1","42","0","3"
"17313","1511303177","1","36","0","3"
"17314","1511303244","0","44","0","3"
"17315","1511303309","0","47","0","3"
"17316","1511378876","1","49","0","3"
"17317","1511380015","1","48","0","3"
"17318","1511394065","0","35","0","3"
"17319","1511396880","0","52","0","3"
"17320","1511397053","0","42","0","3"
"17321","1511404649","0","40","0","3"
"17322","1511486674","0","56","0","3"
"17323","1511487487","1","50","0","3"
"17324","1511496911","0","39","0","3"
"17325","1511533374","0","47","0","3"
"17326","1511534019","1","55","0","3"
"17327","1511534198","1","49","0","3"
"17328","1511606553","1","43","0","3"
"17329","1511634434","1","51","0","3"
"17330","1511677948","1","49","0","3"
"17331","1511712672","1","48","0","3"
"17332","1511718644","0","42","0","3"
"17333","1511724679","0","37","0","3"
"17334","1511814779","1","41","0","3"
"17335","1511834970","1","35","0","3"
"17336","1511846989","1","36","0","3"
"17337","1511847161","1","42","0","3"
"17338","1511848182","1","44","1","3"
"17339","1511853147","1","52","0","3"
"17340","1511853260","1","39","0","3"
"17341","1511884977","1","43","0","3"
"17342","1511891993","1","56","1","3"
"17343","1511893513","1","31","0","3"
"17344","1511912304","0","37","0","3"
"17345","1511938631","1","40","0","3"
"17346","1511943383","1","56","0","3"
"17347","1511943522","1","39","0","3"
"17348","1511979777","1","40","0","3"
"17349","1511979935","1","37","0","3"
"17350","1511980198","1","42","1","3"
"17351","1511980369","1","57","0","3"
"17352","1511980521","0","52","0","3"
"17353","1512041818","1","55","0","3"
"17354","1512054954","1","35","0","3"
"17355","1512055088","1","39","1","3"
"17356","1512097514","1","47","0","3"
"17357","1512109079","1","41","0","3"
"17358","1512109363","0","50","0","3"
"17359","1512152416","1","35","0","3"
"17360","1512152561","1","47","0","3"
